103.78439745562274, 278.65399864797337
127.95336672611023, 275.81059049850427
147.85722377239404, 183.399825640758
172.02619304288154, 136.48359117451758
194.77345823863445, 206.14709083651093
217.52072343438738, 272.96718234903517
302.8229679184609, 291.4493353205844
324.14852903947923, 280.07570272270794
346.8957942352322, 214.67731528491828
371.06476350571967, 119.42314227770288
390.9686205520035, 210.4122030607146
413.71588574775643, 292.871039395319
499.0181302318299, 334.10045756262116
523.1870995023174, 312.7748964416028
544.5126606233357, 234.58117233120208
568.6816298938232, 174.86960119235064
591.4288950895761, 206.14709083651093
614.176160285329, 298.5578556942572
696.6349966199334, 331.25704941315206
719.3822618156864, 329.8353453384175
743.5512310861739, 288.6059271711153
766.2984962819269, 241.6896927048749
789.0457614776798, 280.07570272270794
811.7930266734327, 324.14852903947923
895.6735670827716, 332.6787534878866
919.8425363532591, 305.66637606793
942.589801549012, 190.5083460144308
965.3370667447649, 172.02619304288154
988.0843319405179, 250.21991715328224
1009.4098930615363, 319.88341681527555
1096.1338416203444, 302.8229679184609
1118.8811068160971, 278.65399864797337
1141.6283720118502, 191.93005008916535
1162.9539331328685, 122.26655042717199
1185.7011983286216, 214.67731528491828
1209.870167599109, 280.07570272270794
