103.66592211606155, 268.21500483996874
125.88004828378902, 249.29186032671944
148.91691986513604, 142.33495655617975
171.1310460328635, 46.07374316269402
194.99066302783004, 139.86672031532115
216.382043781938, 242.70989701776315
301.1248213847502, 269.0377502535883
324.9844383797167, 250.11460574033896
347.1985645474442, 143.1577019697993
370.2354361287912, 46.07374316269402
392.4495622965187, 139.86672031532115
415.4864338778657, 242.70989701776315
500.2292114806779, 269.0377502535883
523.2660830620249, 250.11460574033896
546.302954643372, 143.9804473834188
568.5170808110994, 46.89648857631356
590.7312069788269, 139.86672031532115
612.9453331465544, 242.70989701776315
698.5108561629861, 269.0377502535883
722.3704731579527, 250.11460574033896
745.4073447392997, 143.9804473834188
767.6214709070272, 46.89648857631356
789.8355970747547, 139.86672031532115
812.8724686561017, 242.70989701776315
897.6152462589139, 269.86049566720783
920.6521178402609, 250.9373511539585
942.8662440079884, 143.9804473834188
965.9031155893354, 46.07374316269402
988.1172417570629, 139.86672031532115
1011.1541133384098, 242.70989701776315
1095.896890941222, 269.0377502535883
1118.9337625225692, 250.11460574033896
1141.9706341039162, 143.9804473834188
1163.362014858024, 46.89648857631356
1186.398886439371, 139.86672031532115
1209.4357580207181, 242.70989701776315
