-180.20408163265307, -1.4215686274509771
-157.3469387755102, -2.1568627450980387
-135.10204081632654, -2.6960784313725483
-112.6530612244898, -2.843137254901958
-90, -2.352941176470587
-67.75510204081633, -2.745098039215687
-45.102040816326536, -4.70588235294117
-22.653061224489818, -10.000000000000004
-0.20408163265304324, -3.774509803921564
22.040816326530603, 1.6666666666666679
44.693877551020364, 10.098039215686278
67.14285714285717, 11.07843137254902
89.79591836734693, 10.343137254901965
112.24489795918367, 10.098039215686278
134.69387755102042, 4.215686274509807
156.530612244898, -0.7843137254901933
179.18367346938777, -1.3725490196078418
