-178.92619519195412, 1.0708398069191283
-156.14466833497391, -2.317326280583984
-133.99824471933297, -5.502804891065857
-111.61912781526854, -9.754142106573987
-89.31472893959696, -10.452221971844331
-66.57376329803003, -11.91147692636121
-44.43160928401153, -14.893912259686644
-22.199793635921594, -12.140256413297415
-0.22522148558419985, 2.8467568817676288
21.089697214084907, 19.203956497503484
44.10284995908293, 14.800692624263213
66.52039327774938, 8.721965914347066
89.09377705563529, 5.232159588220661
111.20604385829657, 3.6710271949903586
133.1891552118789, 8.25195393574252
155.53625010377502, 5.52344129890772
178.12671228815057, 1.2214618641555397
